Cesta souboru: C:\Users\MTS\Desktop\Hex\Spuštění testu 34 13.11.2023 13 22 43\DAQ- Příčník; … - (Časováno).txt   
Test: MTS EM Napínání 11
Spuštění testu: Spuštění testu 34
Datum: 13.11.2023 12:28:13


Příčník 	Zatížení 	Čas 
mm	kN	sec
1,28271349240094	1,23974926757812	30,8150005340576
1,28682318609208	1,24246606445313	30,9150009155273
1,2910517398268	1,24607922363281	31,0149993896484
1,29516131710261	1,24904650878906	31,1149997711182
1,29938998725265	1,25281469726563	31,2150001525879
1,30355905275792	1,256001953125	31,3150005340576
1,30772811826319	1,25929077148438	31,4150009155273
1,31189730018377	1,26241687011719	31,5149993896484
1,31606636568904	1,26560913085938	31,6149997711182
1,32017605938017	1,26921740722656	31,7150001525879
1,32440461311489	1,27226110839844	31,8150005340576
1,32857367862016	1,27556457519531	31,9150009155273
1,33268325589597	1,27836938476563	32,0149993896484
1,33685232140124	1,28205029296875	32,1150016784668
1,3410213869065	1,28519262695313	32,2150001525879
1,34519056882709	1,28840502929687	32,314998626709
1,34930014610291	1,29180090332031	32,4150009155273
1,35352869983763	1,29464904785156	32,5149993896484
1,35769788175821	1,29820153808594	32,6150016784668
1,36186694726348	1,30108923339844	32,7150001525879
1,36597652453929	1,30459387207031	32,814998626709
1,37020519468933	1,30748266601563	32,9150009155273
1,37431465554982	1,31086901855469	33,0149993896484
1,37854332569987	1,31391333007812	33,1150016784668
1,38265290297568	1,31708044433594	33,2150001525879
1,38688157312572	1,32058740234375	33,314998626709
1,39105063863099	1,32318542480469	33,4150009155273
1,39527930878103	1,32617822265625	33,5149993896484
1,39938888605684	1,32908374023437	33,6150016784668
1,40361755620688	1,33254321289062	33,7150001525879
1,40766752883792	1,33576159667969	33,814998626709
1,41189619898796	1,33907434082031	33,9150009155273
1,41600577626377	1,34235205078125	34,0149993896484
1,42023444641382	1,34520251464844	34,1150016784668
1,42434390727431	1,34817199707031	34,2150001525879
1,42857269383967	1,35116003417969	34,314998626709
1,43262255005538	1,35431799316406	34,4150009155273
1,43685122020543	1,35751025390625	34,5149993896484
1,44102040212601	1,36027673339844	34,6150016784668
1,44518946763128	1,363447265625	34,7150001525879
1,44935853313655	1,36626086425781	34,814998626709
1,45352771505713	1,3694228515625	34,9150009155273
1,45763717591763	1,37257678222656	35,0149993896484
1,46186584606767	1,37600817871094	35,1150016784668
1,46597542334348	1,37835241699219	35,2150001525879
